age,workclass,fnlwgt,educational.num,marital.status,race,gender,capital.gain,capital.loss,hours.per.week,occupation_office,occupation_Prof,occupation_worker,income
64,0,111795,13,1,1,1,0,0,45,0,0,1,1
42,1,242564,4,0,0,1,0,2205,40,0,0,0,0
42,0,436107,12,1,1,1,0,0,50,0,0,1,0
35,1,272476,12,1,1,0,0,0,35,0,0,0,1
36,0,47310,10,0,0,0,0,0,40,0,1,0,1
20,1,161092,10,0,1,1,0,0,14,1,0,0,0
26,0,265230,13,0,0,0,0,0,40,0,1,0,0
56,0,61885,13,0,0,1,0,2001,65,0,0,1,0
40,1,150471,12,0,1,0,0,0,40,0,0,0,0
19,1,183041,7,0,1,1,0,0,24,0,0,0,0
33,1,176673,9,0,0,0,0,0,40,0,0,1,0
41,1,163287,9,1,1,1,7688,0,43,0,1,0,1
29,1,164040,9,1,1,1,0,0,40,0,0,0,0
46,0,324561,14,1,1,0,0,0,45,0,1,0,1
48,1,99127,12,1,1,1,0,0,45,0,0,1,0
38,1,334999,9,1,1,1,0,0,45,1,0,0,0
29,1,543477,10,0,0,0,0,0,40,1,0,0,0
35,1,65876,9,1,1,1,0,0,40,0,0,1,0
59,0,105866,13,1,0,1,0,0,30,1,0,0,0
27,1,214858,9,1,1,1,0,0,40,0,0,0,0
43,1,154076,10,1,1,1,0,0,40,0,0,0,1
30,1,97723,9,0,1,1,0,0,45,0,0,1,0
24,1,233499,10,1,1,1,0,0,40,0,0,1,1
76,0,259612,9,1,1,1,0,0,15,1,0,0,0
39,1,347814,12,0,1,0,0,0,56,0,0,0,0
36,0,197495,13,0,0,0,0,0,40,0,1,0,0
23,1,227594,8,0,1,0,0,0,40,0,0,1,0
60,1,165441,4,0,1,0,0,0,40,0,0,1,0
20,1,396722,10,0,1,0,0,0,40,1,0,0,0
22,0,146538,9,0,1,1,0,0,40,1,0,0,0
24,1,51973,13,0,1,0,0,0,20,0,1,0,0
41,1,144778,9,1,1,1,0,0,40,0,0,1,0
35,1,169672,10,1,1,1,0,0,40,0,0,1,0
54,0,103179,16,1,1,1,0,1902,50,0,1,0,1
17,1,172050,7,0,1,1,0,0,16,0,0,0,0
43,1,178976,9,0,1,0,0,0,40,1,0,0,0
33,1,176185,8,0,1,1,0,2258,42,0,0,1,0
38,0,172571,10,0,1,1,0,0,40,1,0,0,1
54,0,226735,9,1,0,1,0,0,45,0,0,0,0
39,1,148015,9,0,0,0,0,0,52,0,0,1,0
32,1,199529,10,0,0,1,0,1980,40,1,0,0,0
61,0,35001,4,1,1,1,2885,0,40,1,0,0,0
22,1,88126,13,0,1,1,0,0,40,0,1,0,0
34,1,226296,9,1,1,1,0,0,40,0,0,0,1
18,1,452452,6,0,0,0,0,0,20,0,0,0,0
20,1,378546,9,0,1,1,0,0,25,0,0,1,0
53,0,186087,9,0,1,1,0,0,40,1,0,0,0
32,1,27856,10,0,1,0,0,0,40,1,0,0,0
68,0,234859,10,1,1,1,0,0,30,0,0,0,0
28,1,71733,10,0,1,0,0,0,15,0,0,0,0
25,1,209286,10,1,1,1,0,0,40,0,0,1,0
33,1,112358,10,0,1,1,0,0,32,0,0,0,0
58,1,247276,4,0,0,0,0,0,30,0,0,0,0
45,1,276087,11,1,1,1,0,0,24,0,1,0,1
67,1,257557,4,1,0,1,10566,0,40,0,0,1,0
69,0,106395,9,1,1,1,0,0,40,0,0,0,1
61,1,167138,9,0,1,0,0,0,40,0,1,0,0
34,1,213887,10,1,1,1,0,0,40,0,0,1,0
28,1,185647,10,1,1,1,0,0,45,0,0,1,0
19,1,143360,9,0,1,0,0,0,34,0,0,1,0
31,0,176862,10,1,1,1,0,0,40,0,0,1,0
32,0,97614,10,0,1,1,0,0,40,0,1,0,0
53,1,196763,12,0,1,0,0,0,60,0,1,0,0
46,1,306183,9,0,1,0,0,0,37,1,0,0,0
39,1,348521,10,1,1,1,0,2415,99,0,0,1,1
59,1,195835,4,0,1,1,0,0,40,0,0,1,0
19,1,106273,10,0,1,0,0,0,38,1,0,0,0
40,1,222756,10,1,1,1,0,0,40,0,0,1,1
63,0,110610,6,1,1,1,0,0,50,0,0,1,0
46,1,247286,10,0,1,0,0,0,40,1,0,0,0
22,1,219042,6,0,1,1,0,0,40,0,0,1,0
36,1,224566,12,0,1,1,0,1669,45,0,1,0,0
57,1,204751,10,1,1,1,0,0,40,0,0,1,1
58,1,113398,9,0,1,1,0,0,25,0,0,0,0
59,1,258579,10,1,1,1,3103,0,35,0,0,1,1
36,1,162424,9,1,1,1,0,0,45,0,0,1,0
49,0,26502,13,0,1,1,6497,0,45,0,1,0,0
42,1,369131,12,1,1,1,0,0,55,1,0,0,1
43,0,114859,10,1,1,1,0,0,17,0,0,1,0
46,1,405309,9,1,1,1,0,0,40,0,1,0,0
43,0,323627,10,0,1,0,0,0,12,0,1,0,0
40,1,106698,12,0,1,0,0,0,40,0,0,1,0
43,1,51506,8,1,1,1,0,0,40,0,0,1,0
48,1,117251,9,0,1,0,0,0,32,1,0,0,0
26,1,106705,9,0,0,1,0,0,28,0,0,0,0
30,1,217296,11,1,1,0,0,0,35,1,0,0,0
58,1,34788,10,1,1,1,0,1887,40,1,0,0,1
43,1,143368,9,0,0,1,0,0,40,0,0,1,0
53,0,86600,9,1,0,1,0,0,40,0,0,0,0
74,0,117017,10,0,1,1,0,0,16,1,0,0,0
45,1,55720,13,1,1,1,0,0,40,0,1,0,1
32,0,481096,3,0,1,0,0,0,10,0,0,1,0
38,1,186145,10,1,1,0,0,0,40,1,0,0,1
42,0,96524,13,1,1,1,0,0,40,1,0,0,1
24,0,187397,10,0,0,1,1151,0,40,1,0,0,0
63,1,181153,9,1,1,1,0,0,35,1,0,0,0
25,0,375170,10,0,0,0,0,0,35,1,0,0,0
37,1,360743,10,1,0,1,0,0,40,0,0,1,0
31,1,137681,10,1,1,1,0,0,40,0,0,0,0
46,1,28419,15,1,1,1,99999,0,50,0,1,0,1
44,1,101214,13,0,1,1,0,0,44,1,0,0,1
42,0,213019,14,0,1,0,0,0,40,0,1,0,1
45,1,207540,16,0,1,1,0,0,40,0,1,0,1
52,1,145333,13,0,1,1,0,0,60,1,0,0,0
40,1,107306,13,1,1,1,0,0,40,0,1,0,1
26,1,195327,9,0,1,1,0,0,40,1,0,0,0
17,1,175465,6,0,1,0,0,0,14,0,0,0,0
27,1,197905,10,1,1,1,0,0,40,0,0,0,0
71,0,118119,10,1,1,1,20051,0,50,0,1,0,1
35,1,172571,13,1,1,1,0,0,50,0,1,0,0
17,1,25051,6,0,1,1,0,0,16,0,0,0,0
26,1,210714,9,1,1,1,0,0,52,0,0,1,1
22,1,183083,10,0,1,0,0,0,35,0,0,1,0
51,1,99185,13,1,1,1,0,0,60,0,1,0,1
33,1,283921,10,1,1,1,0,0,40,0,0,1,0
41,0,396467,12,1,0,1,0,0,50,0,1,0,1
50,1,158680,14,1,1,1,0,0,50,0,1,0,1
26,1,202091,9,1,1,0,0,0,40,1,0,0,0
21,1,285127,9,0,0,0,0,0,40,0,0,0,0
53,1,218630,9,1,1,1,0,0,40,0,0,1,1
32,0,99309,9,1,1,1,0,0,40,0,1,0,1
19,1,165505,10,0,1,0,0,0,20,1,0,0,0
22,1,122272,13,0,1,0,0,0,35,1,0,0,0
58,1,147707,9,1,1,1,15024,0,60,0,1,0,1
47,0,44257,13,1,1,1,0,0,60,0,1,0,1
51,0,194995,10,1,1,1,0,0,45,0,1,0,1
42,0,345969,13,1,1,1,0,0,48,0,1,0,1
28,1,31842,13,0,1,1,0,0,40,0,1,0,0
50,1,161438,9,1,1,1,0,0,50,0,1,0,1
22,1,317019,10,0,1,0,0,0,30,0,0,0,0
47,0,158451,10,0,1,0,0,0,45,0,0,0,0
60,1,225883,10,0,1,0,0,0,27,1,0,0,0
46,0,176319,9,1,1,0,7298,0,40,1,0,0,1
58,0,258883,13,1,1,1,0,0,60,0,1,0,1
62,1,26966,10,0,1,0,0,0,40,1,0,0,0
59,1,35411,9,0,1,0,0,0,40,0,0,1,0
31,1,182162,9,1,1,0,0,0,37,1,0,0,0
18,1,352640,9,0,1,0,0,0,40,1,0,0,0
64,0,213945,9,1,1,1,0,0,50,0,0,1,0
51,0,135102,9,1,1,1,0,0,65,0,0,1,0
47,0,102583,13,0,1,1,0,0,35,1,0,0,0
68,1,225612,13,0,1,1,0,0,35,1,0,0,1
32,1,241802,9,1,0,0,0,0,40,0,0,0,0
37,1,305259,12,0,1,0,0,0,48,0,1,0,0
29,1,140830,9,0,1,0,0,0,40,0,0,0,0
44,1,291568,9,1,0,1,0,0,40,0,0,1,0
46,1,203067,15,1,1,1,0,0,40,0,1,0,1
40,0,155106,5,1,1,1,0,0,40,0,0,1,1
52,0,100226,13,1,1,0,0,0,40,1,0,0,1
40,1,63503,13,1,1,1,0,0,40,0,1,0,1
61,1,95929,5,0,1,1,0,0,40,0,0,0,0
30,1,187618,9,1,1,1,0,0,50,0,1,0,0
61,0,92178,7,1,1,1,0,0,40,0,0,0,0
33,1,220362,11,1,1,1,0,0,84,0,0,1,1
32,0,209900,13,1,1,1,0,0,65,0,1,0,1
32,1,272376,12,0,1,0,0,0,40,1,0,0,0
32,0,173854,13,0,1,1,0,0,35,0,1,0,1
37,1,278924,9,0,1,1,0,0,40,1,0,0,0
53,1,324568,7,1,1,1,0,0,45,0,0,1,0
51,0,124963,14,1,1,1,0,0,40,1,0,0,1
29,1,211299,11,0,0,1,0,0,45,1,0,0,0
48,1,192791,9,1,1,1,0,0,40,0,0,1,0
69,1,182862,9,0,1,1,15831,0,40,0,0,1,1
28,1,46868,14,0,1,0,0,0,40,1,0,0,0
55,0,31365,13,0,1,0,0,0,40,0,1,0,1
45,1,148171,11,1,1,1,15024,0,40,0,0,1,1
18,1,142647,10,0,1,0,0,0,20,0,0,0,0
60,1,116230,4,1,1,1,0,0,40,0,0,1,0
19,1,495982,10,0,1,1,0,0,10,1,0,0,0
18,1,334026,7,0,1,1,0,0,25,0,0,1,0
33,1,268571,10,1,1,1,0,0,40,0,0,0,0
33,1,213813,10,0,1,0,0,0,40,1,0,0,0
29,1,241667,14,0,1,0,0,0,45,0,1,0,0
37,1,160920,10,1,1,1,0,0,45,1,0,0,0
50,1,107265,9,1,1,1,0,0,50,0,0,1,1
28,1,129460,6,0,1,0,0,2238,35,1,0,0,0
23,1,167424,10,0,1,0,0,0,35,0,0,0,0
47,1,270079,4,1,1,1,0,0,40,0,0,1,0
21,1,325923,10,0,1,1,0,0,35,1,0,0,0
19,1,194905,10,0,1,0,0,0,12,0,0,0,0
47,0,183486,13,1,1,0,0,0,50,0,1,0,1
36,0,153066,14,1,1,1,0,0,40,0,1,0,1
62,0,56248,13,1,1,1,0,2415,60,0,0,1,1
65,1,105252,9,1,1,1,0,0,40,1,0,0,1
46,0,168195,15,1,1,1,0,1902,45,0,1,0,1
35,1,167735,7,0,1,1,6849,0,40,0,0,1,0
50,1,146310,5,1,1,1,0,0,40,0,0,1,0
20,1,256504,10,0,1,0,0,0,6,1,0,0,0
17,1,121425,7,0,1,0,0,0,16,1,0,0,0
33,1,146440,10,1,1,1,0,1740,40,0,0,1,0
53,0,98829,13,1,1,1,0,0,50,0,1,0,0
47,0,239321,13,1,1,1,0,0,40,1,0,0,1
62,0,134768,14,1,1,1,0,0,35,1,0,0,0
35,1,556902,9,0,0,1,0,0,40,0,0,0,0
27,1,47907,13,0,1,0,0,0,43,1,0,0,0
23,1,114357,9,0,1,1,0,0,50,1,0,0,0
27,1,189462,14,0,1,0,0,1504,45,0,1,0,0
39,1,90646,11,0,1,0,0,0,40,1,0,0,0
25,1,232914,13,1,0,0,0,0,38,1,0,0,0
24,1,192201,10,0,0,0,0,0,20,0,1,0,0
23,1,27776,9,1,1,1,0,0,40,0,0,0,0
29,1,137476,13,1,1,0,0,0,35,0,1,0,1
30,1,100734,13,1,1,0,0,0,38,0,1,0,0
32,1,184833,6,0,1,0,0,0,40,0,0,1,0
18,1,414721,7,0,0,1,0,1602,23,0,0,0,0
20,1,151780,11,0,0,0,0,0,35,1,0,0,0
38,0,203628,13,1,1,1,0,0,45,0,1,0,1
18,1,137363,8,0,1,0,0,0,20,0,0,0,0
41,1,172307,5,1,1,1,0,0,40,0,0,1,0
21,1,273403,11,0,1,0,0,0,50,0,0,0,0
36,0,37931,9,1,1,1,0,0,48,1,0,0,1
61,1,97030,10,0,1,0,0,0,30,0,0,0,0
30,1,54608,10,1,1,1,0,0,48,0,0,1,0
26,1,108542,10,1,1,1,0,0,40,1,0,0,1
27,1,253814,13,1,1,0,0,0,40,1,0,0,1
45,1,421412,9,1,1,1,0,0,45,0,0,1,1
47,1,207140,9,0,1,0,0,0,38,1,0,0,0
19,1,138153,10,0,1,0,0,0,10,1,0,0,0
29,1,46987,9,0,1,0,0,0,55,1,0,0,0
51,0,183173,9,1,1,1,0,0,70,0,1,0,1
34,0,229531,12,1,1,1,0,0,60,0,1,0,0
42,0,320744,9,1,1,1,3908,0,45,1,0,0,0
20,0,432052,10,0,1,1,0,0,15,0,0,0,0
43,1,397280,12,0,1,1,0,0,50,0,1,0,1
20,1,38001,10,0,1,0,0,0,20,0,0,0,0
27,1,101618,9,1,1,1,0,0,50,0,1,0,0
46,0,332727,10,1,1,1,0,0,40,0,0,1,1
39,1,115215,9,0,1,1,0,0,40,0,0,1,0
33,1,178449,10,0,1,1,0,0,49,1,0,0,0
42,1,185267,11,1,1,1,0,0,32,1,0,0,0
23,1,410439,9,0,1,1,0,0,25,1,0,0,0
29,1,85572,13,1,1,0,0,0,42,0,1,0,1
27,1,83517,9,0,1,1,0,0,60,0,0,1,0
43,0,194726,9,0,1,1,0,0,35,0,0,1,0
23,1,322674,10,0,1,1,0,0,40,0,0,0,0
40,0,34540,14,0,1,0,0,0,44,0,1,0,0
35,0,211073,10,1,1,1,0,0,61,1,0,0,1
30,1,194901,9,0,1,1,0,0,40,1,0,0,0
59,1,117059,7,1,0,1,0,0,40,0,0,1,0
65,0,78875,10,1,1,1,2290,0,40,0,1,0,0
28,1,51461,14,1,1,1,0,0,60,0,1,0,0
79,1,266119,13,1,1,1,0,0,40,1,0,0,0
43,0,92374,14,1,0,0,0,0,35,0,1,0,1
54,1,175262,4,1,1,1,0,0,40,0,0,1,0
27,1,208249,9,1,1,1,0,0,62,0,0,0,0
30,1,196385,13,1,1,1,15024,0,35,0,1,0,1
34,1,146980,9,1,1,0,0,0,65,0,0,0,0
18,1,112974,7,0,1,1,0,0,3,0,1,0,0
40,0,175943,11,1,1,0,0,1977,15,0,1,0,1
28,1,163265,5,1,1,1,4508,0,40,1,0,0,0
18,1,210932,9,0,1,0,0,0,40,1,0,0,0
46,1,145290,10,1,1,1,0,0,40,0,0,1,0
23,1,198992,9,0,1,0,0,0,35,1,0,0,0
41,0,36651,14,1,1,1,0,1848,40,0,1,0,1
48,1,190072,10,0,1,1,0,0,50,0,1,0,1
29,1,49087,13,0,1,1,0,0,50,0,1,0,0
41,1,126622,7,0,1,0,0,0,40,0,0,0,0
41,1,174189,5,0,1,1,0,0,40,0,0,0,0
34,1,118605,12,1,1,1,0,0,55,0,1,0,0
49,0,377622,12,0,1,1,0,0,50,1,0,0,0
49,1,157272,9,0,1,1,0,0,50,1,0,0,0
30,1,78530,9,0,1,1,0,0,40,0,0,0,0
28,1,190391,13,0,1,1,0,0,40,1,0,0,0
62,0,162678,13,1,1,1,0,0,40,0,1,0,0
41,1,103980,10,1,1,1,0,0,52,0,1,0,0
20,1,293726,10,0,1,1,0,0,40,0,0,1,0
29,0,41013,15,0,1,0,0,0,55,0,1,0,0
50,1,188186,14,0,1,0,0,1590,45,1,0,0,0
44,0,320071,9,1,1,1,0,0,40,0,0,1,1
25,1,306908,13,1,1,1,0,0,45,0,1,0,1
62,1,167652,11,0,1,0,0,0,40,1,0,0,0
57,1,173580,10,0,1,0,0,0,40,0,0,1,0
35,1,273612,13,0,1,1,0,0,45,0,1,0,0
26,1,195555,13,0,1,0,0,0,40,1,0,0,0
60,1,186446,4,1,1,0,0,0,40,0,0,1,0
22,1,418405,10,1,1,1,0,0,40,0,0,1,0
26,1,183965,9,0,1,1,0,0,40,0,0,1,0
26,1,354784,10,0,1,1,0,0,20,1,0,0,0
44,1,198096,13,1,1,1,7688,0,40,1,0,0,1
32,1,732102,13,0,1,1,0,0,40,0,1,0,0
66,0,97847,13,1,1,1,0,0,50,1,0,0,0
24,1,196678,1,0,1,0,0,0,30,0,0,1,0
19,1,320014,10,0,1,1,0,0,25,0,0,0,0
54,0,298215,13,1,1,1,0,0,50,0,1,0,1
37,1,295127,9,0,1,1,0,0,40,0,0,1,0
38,1,368140,13,1,1,1,0,0,50,0,1,0,1
34,1,212163,10,1,1,1,0,0,25,1,0,0,0
35,0,108198,9,0,0,1,0,0,15,0,0,1,0
42,0,294431,14,1,1,1,0,0,40,0,1,0,0
47,0,202560,13,1,1,0,0,0,40,0,1,0,1
29,0,266070,13,0,1,0,0,0,80,0,1,0,0
34,1,346122,9,0,1,1,0,0,40,1,0,0,0
38,0,308686,13,1,1,1,0,0,70,0,1,0,1
62,0,236096,9,0,0,1,0,0,40,0,1,0,0
35,1,187711,9,1,1,1,0,0,40,0,0,1,0
37,1,238959,9,1,1,0,0,0,40,1,0,0,0
47,1,93557,9,1,1,1,0,0,40,0,0,1,0
37,1,329980,10,1,1,1,0,0,40,0,0,1,0
22,1,125010,11,0,1,0,0,0,30,0,0,0,0
60,0,90915,7,1,1,1,0,0,40,0,0,1,1
31,1,289731,10,1,1,1,0,0,40,0,0,1,0
63,1,206052,9,1,1,1,0,0,40,0,0,1,0
30,1,191385,7,1,1,1,0,0,40,0,0,1,0
40,0,191429,15,1,1,1,15024,0,40,0,1,0,1
35,0,199753,10,1,1,1,0,0,60,0,0,0,0
50,0,92486,10,1,1,1,0,0,40,0,0,1,0
18,1,171088,10,0,1,0,0,0,10,1,0,0,0
33,1,112820,11,1,1,1,0,0,40,1,0,0,0
59,0,32855,4,1,1,1,0,0,70,0,0,1,0
17,1,142964,7,0,1,1,0,0,20,0,0,0,0
47,1,89146,9,1,0,1,0,0,40,0,0,1,1
26,1,291968,13,0,1,1,0,0,40,0,1,0,0
55,1,238216,9,1,1,1,0,0,40,0,0,1,0
36,0,323726,10,0,0,0,0,0,40,1,0,0,0
54,1,141663,9,1,1,1,0,0,40,1,0,0,1
32,1,118551,14,0,1,0,0,0,45,0,1,0,1
52,0,35092,16,1,1,1,0,0,40,0,1,0,1
39,0,206190,9,0,1,0,0,0,45,0,1,0,0
59,0,178353,9,1,1,1,0,0,50,0,1,0,1
55,0,169133,13,0,1,1,0,0,40,0,1,0,0
54,0,103179,9,1,1,1,0,0,60,0,0,1,1
31,1,354464,9,1,1,1,0,0,40,0,0,0,0
30,1,60426,9,1,0,0,0,0,40,1,0,0,0
47,0,98726,13,1,1,0,0,0,40,0,1,0,0
31,1,133861,12,0,1,1,0,0,40,0,1,0,0
33,1,221324,11,0,0,0,0,0,40,0,0,1,0
31,1,325658,9,0,1,1,0,0,40,0,0,1,0
32,1,210562,9,1,1,1,0,0,40,0,0,1,0
41,0,48997,9,1,0,1,0,0,40,0,0,1,0
39,1,243409,9,1,1,1,0,0,60,0,1,0,1
34,1,162442,9,1,1,0,0,0,20,1,0,0,1
23,1,203078,13,0,0,1,0,0,24,1,0,0,0
53,0,155983,14,1,1,1,0,0,65,1,0,0,1
47,1,105381,9,0,1,0,0,0,40,1,0,0,0
42,1,210275,14,0,0,0,4687,0,35,1,0,0,1
53,1,150980,10,1,1,1,3137,0,40,0,0,1,0
38,0,141584,9,0,1,1,0,0,55,1,0,0,0
26,1,113571,9,0,1,1,0,0,70,0,0,1,0
18,1,154089,7,0,1,1,0,0,20,0,0,0,0
43,1,50197,6,0,0,0,0,0,40,0,0,0,0
26,1,132572,13,0,0,0,0,0,32,1,0,0,0
47,1,238185,13,0,1,0,0,0,40,1,0,0,0
26,1,112754,11,1,1,1,0,0,65,0,0,1,1
32,0,213389,10,0,1,0,0,1726,38,1,0,0,0
48,0,287647,16,1,1,1,7688,0,55,0,1,0,1
39,1,150061,14,0,0,0,15020,0,60,0,1,0,1
58,0,143266,13,1,1,1,0,0,40,0,1,0,0
55,0,68006,4,0,1,0,0,0,60,0,0,0,0
40,1,287079,9,0,1,1,0,0,55,0,0,1,0
33,1,223212,9,0,1,1,0,0,40,0,0,1,0
74,0,173929,16,1,1,1,0,0,25,0,1,0,1
49,0,182211,9,0,1,1,0,0,55,0,0,1,0
29,1,157612,13,0,1,0,14344,0,40,0,1,0,1
25,1,305472,12,0,0,1,0,0,48,0,0,1,0
57,1,548256,8,1,0,1,0,0,40,1,0,0,0
29,1,40295,9,1,1,1,0,0,40,0,1,0,0
28,1,112403,9,0,1,1,2354,0,40,0,0,1,0
59,1,31137,9,1,1,1,0,0,40,0,0,1,1
30,1,116138,13,0,1,1,27828,0,60,0,1,0,1
19,1,201743,10,0,1,0,0,0,20,0,0,0,0
40,1,240027,10,0,0,0,0,0,45,1,0,0,0
28,1,129882,10,0,0,0,0,0,40,1,0,0,0
58,1,136841,13,1,1,0,99999,0,35,0,1,0,1
19,1,146679,10,0,0,1,0,0,30,0,1,0,0
24,0,42251,13,0,1,0,0,0,30,0,1,0,0
31,1,113838,9,1,1,1,0,0,45,0,0,1,0
28,0,282398,9,0,1,1,0,0,35,0,0,1,0
41,1,33331,9,1,1,1,0,0,45,0,0,1,0
23,0,41031,10,0,1,0,0,0,35,1,0,0,0
46,1,155489,9,1,1,1,0,0,43,0,0,1,1
33,1,53042,8,0,0,1,0,0,40,0,0,1,0
34,1,174789,10,1,1,1,0,0,50,0,0,0,0
47,0,203067,13,0,1,1,0,0,50,0,1,0,0
81,1,177408,9,1,1,1,0,2377,26,0,1,0,1
59,0,188003,13,0,1,0,0,0,50,0,1,0,1
46,0,65535,13,1,1,1,0,0,48,0,1,0,1
39,1,366757,9,1,1,1,0,0,35,0,0,1,0
23,1,414545,10,0,0,1,0,0,40,0,0,1,0
25,1,295919,12,0,1,0,0,0,40,1,0,0,0
37,1,34378,2,0,1,1,0,0,40,0,0,0,0
49,0,58359,10,1,1,1,15024,0,50,0,1,0,1
25,1,476334,9,1,1,1,0,0,48,1,0,0,0
32,1,255424,13,1,1,1,0,0,60,1,0,0,1
34,0,175856,10,0,1,1,0,0,40,0,0,1,0
40,1,124692,13,1,1,1,0,0,40,0,1,0,1
33,1,118551,9,0,1,0,0,0,40,1,0,0,0
31,1,288566,13,1,1,1,0,0,43,1,0,0,1
61,1,137733,10,0,1,1,0,0,25,0,0,0,0
22,1,39432,9,1,1,1,0,0,40,0,0,1,0
37,1,709445,9,0,0,1,0,0,40,0,0,1,0
35,1,194809,7,0,1,0,0,0,40,0,0,1,0
52,0,89041,14,1,1,1,15024,0,60,0,1,0,1
18,1,159561,7,0,1,1,0,0,20,0,0,1,0
37,1,236328,6,1,1,1,0,0,48,0,0,1,0
46,1,269045,15,1,0,1,0,0,40,0,1,0,1
47,0,323798,13,1,1,1,0,0,40,0,1,0,1
55,1,463072,13,1,1,1,0,0,60,0,1,0,1
25,0,98756,10,0,1,0,0,0,50,1,0,0,0
50,0,161075,9,0,0,0,0,0,40,1,0,0,0
18,1,192485,8,0,0,1,0,0,20,0,0,0,0
23,1,117606,13,0,1,0,0,0,40,0,1,0,0
47,0,237731,9,1,1,1,2829,0,65,0,0,1,0
37,1,60313,9,0,1,1,0,0,40,0,0,1,0
37,1,270059,10,0,1,0,25236,0,25,1,0,0,1
19,1,240686,7,0,1,0,0,0,25,1,0,0,0
52,0,124793,8,1,1,1,0,0,40,0,0,1,0
25,0,113948,11,1,1,0,0,0,45,0,0,0,0
21,1,147655,9,0,1,0,0,0,40,1,0,0,0
41,0,38876,11,1,1,1,0,0,60,0,0,1,0
55,1,117299,9,1,1,1,7688,0,40,0,0,1,1
24,1,136310,10,1,1,1,0,0,40,1,0,0,0
41,0,153132,13,1,1,1,0,0,38,0,1,0,1
23,1,197552,10,0,1,0,0,0,35,1,0,0,0
33,1,69748,9,1,1,0,0,0,40,0,1,0,0
29,1,175738,13,0,1,0,0,0,45,0,1,0,1
50,0,78649,10,1,0,0,0,0,40,1,0,0,0
48,1,155659,11,1,1,1,7688,0,40,0,0,1,1
19,0,215891,10,0,1,0,0,0,10,1,0,0,0
40,1,144928,10,0,1,1,0,0,40,0,0,1,0
30,1,33688,9,0,1,0,0,1669,70,0,0,1,0
65,1,262446,7,1,1,1,0,0,20,0,0,0,0
44,0,191295,13,1,0,1,0,0,48,0,1,0,0
32,1,279173,13,0,1,1,0,0,45,1,0,0,0
41,1,153031,10,1,1,1,0,0,65,1,0,0,1
28,1,202239,4,1,1,1,0,0,55,0,1,0,0
44,0,469454,11,1,1,1,7298,0,48,1,0,0,1
39,0,164156,12,0,1,0,0,0,55,0,0,0,0
59,1,196482,9,0,1,0,0,0,40,1,0,0,0
34,1,287315,9,0,1,1,0,0,40,0,0,1,0
20,1,117210,9,0,1,1,0,0,40,0,0,0,0
33,1,41610,13,1,1,1,0,0,40,0,1,0,0
52,1,160703,16,1,1,1,0,0,65,0,1,0,1
31,1,80511,12,0,1,0,0,0,44,1,0,0,0
39,1,219155,9,1,1,1,0,0,43,0,0,1,0
35,1,106347,9,1,1,1,0,0,45,0,1,0,0
37,0,68899,9,1,1,1,0,2129,40,0,0,1,0
44,0,163985,15,1,1,1,0,0,32,0,1,0,1
28,1,270887,12,0,1,1,0,0,65,1,0,0,0
17,1,205726,7,0,1,0,0,0,15,1,0,0,0
23,1,218899,13,0,1,0,0,0,60,1,0,0,0
35,1,186183,9,1,1,1,15024,0,80,0,0,1,1
19,1,248749,10,0,1,1,0,0,20,1,0,0,0
30,1,197558,9,1,1,1,0,0,40,0,0,0,0
27,1,176514,13,0,1,0,0,0,40,1,0,0,0
37,1,215503,9,1,1,1,4386,0,45,0,1,0,1
44,1,226129,11,1,1,1,0,0,50,0,1,0,1
34,1,175856,13,1,1,1,3103,0,55,0,1,0,1
43,1,281138,9,0,1,0,0,0,40,0,0,1,0
41,1,98061,9,0,1,1,0,0,40,0,0,1,0
34,0,260560,9,0,1,1,0,0,50,0,0,1,0
23,1,289909,10,0,1,1,0,0,45,1,0,0,0
51,1,59590,9,1,1,0,0,0,20,1,0,0,0
24,1,236769,12,0,1,1,0,0,40,0,1,0,0
38,0,423616,9,1,1,0,0,0,24,1,0,0,1
24,1,291407,9,1,0,1,0,0,40,0,0,1,0
53,0,100029,16,1,1,1,0,0,40,0,1,0,1
33,1,204494,10,1,1,1,0,0,56,0,1,0,1
24,1,201680,9,0,1,1,0,0,40,0,0,1,0
45,1,154308,14,1,0,1,0,0,40,0,1,0,1
31,1,150324,7,0,1,1,0,0,50,0,0,1,0
38,0,331609,10,0,0,0,0,0,47,0,0,1,0
28,1,100829,13,1,1,0,0,0,50,0,1,0,1
38,1,203169,11,1,1,1,0,0,50,0,0,1,1
25,1,122075,13,0,1,1,0,0,50,0,1,0,0
29,1,178778,10,0,1,1,0,0,40,0,0,0,0
29,1,276345,9,0,1,0,0,0,50,0,1,0,0
48,1,233511,9,1,1,1,0,0,50,0,0,1,1
31,1,173350,9,0,1,0,0,0,30,0,0,0,0
36,1,130589,10,0,1,1,0,0,45,0,1,0,0
62,1,94318,13,1,1,1,0,0,50,0,1,0,1
25,1,297531,13,0,1,0,0,0,40,1,0,0,0
55,1,129762,9,0,1,0,0,0,40,1,0,0,0
60,1,120067,5,1,1,1,0,0,45,0,0,1,0
41,1,182370,12,0,1,1,0,0,40,0,0,1,0
43,0,60949,9,1,1,1,0,0,40,0,0,1,0
30,1,190511,9,1,1,1,0,0,40,0,0,1,1
47,1,188195,10,1,1,1,0,0,40,0,1,0,0
50,1,89534,9,1,1,1,0,0,40,0,0,1,0
